RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022
102001,0,United States,country,,109265.1804,109095.6767,109155.5699,109363.5549,109612.5207,109829.0934,110009.6366,110307.6912,110503.9791,110749.7934,110982.1345,111213.8392,111450.7785,111649.85,111929.8015,112209.7254,112726.2226,113049.8636,113411.5963,113705.1076,114025.5577,114200.3001,114706.5085,115072.5125,116020.7505,116247.5207,116573.5191,116886.6215,117453.0897,117934.7662,118373.7457,118971.4199,119556.6493,120002.1509,120384.9708,120719.9577,121126.8478,121716.4392,122259.2248,122887.1721,123596.2903,124533.3024,125261.3329,125656.9238,126299.6403,126891.9805,127664.6151,128281.4192,128984.9245,129596.4251,130332.2608,131141.5683,131960.6738,132777.9737,133651.2334,134511.9941,135311.9393,136080.3075,137004.4007,137776.5279,138419.7122,138998.1584,139884.5447,140731.6884,141602.0335,142522.9124,143413.6431,144270.4445,145090.8239,145872.1045,146523.647,147142.8392,147753.8691,148356.6126,149200.7479,150023.3384,151034.7717,152114.2853,153209.0148,154249.5779,155195.866,156162.4461,156999.7076,157815.4606,158512.0309,159253.6732,160255.7151,161284.5817,162521.7413,163618.0619,164852.6976,166187.9559,167389.6075,168459.9637,169356.9665,170260.4787,171281.9874,172521.9007,174000.2708,175537.8141,177579.3126,179485.7623,181435.5267,183257.0666,184894.0398,186367.199,187716.1218,189247.2233,190570.2605,192033.6153,193935.786,196226.0547,198350.47,200682.2851,203022.2485,205026.703,206964.6143,208541.2008,209713.7273,210858.7897,211614.9954,212559.1522,214154.8359,215586.7462,216844.1777,217996.2705,218626.9458,219115.1526,219212.5098,219232.4576,218895.3643,218619.6685,218262.8749,218052.1281,218141.119,218329.7683,218072.1268,217727.9514,217154.1719,216611.4937,215533.6724,214529.6675,213030.6678,211700.3351,209885.1951,208073.9776,206639.455,205141.4469,203782.4253,202211.9513,200372.7399,198149.9826,196464.0079,194557.543,192052.2189,190190.6346,188231.0562,186967.5144,185702.274,184490.558,183536.5053,182742.2043,181935.1864,180987.1058,180187.0972,179799.7271,179791.586,179414.0576,179016.833,178911.938,179191.7786,179719.7312,179649.9515,179092.1848,177956.4179,177010.0646,175655.8579,174445.127,173203.0352,172104.0491,170923.5954,170081.256,169482.5835,168667.7499,168042.9427,167586.3199,167171.4362,166610.8962,166086.3501,165382.2916,164892.7516,164431.1109,164166.5153,164164.6282,164958.0306,165643.6005,166390.6896,167059.2877,167569.6353,167997.357,168482.5125,169064.2517,169714.5541,170411.4126,171439.8632,172555.4513,174180.174,175759.2334,177395.922,179013.3095,180325.9095,181365.6611,182423.3536,183390.8491,184041.8562,184915.5219,185807.376,186720.5036,187534.0925,188459.1659,189473.7863,190244.7793,190603.8044,190711.3556,191042.6619,191654.6729,192208.1791,192853.0371,193495.5695,194519.1714,195920.8355,197131.4343,198369.7978,199204.7216,199717.0134,200430.6514,201014.2005,201537.5203,202160.9969,203256.9981,204119.1225,205229.8254,206400.4284,207950.4871,209195.937,210208.2757,210980.2357,211586.4519,212322.1989,213238.7473,214272.3164,215232.0892,216229.663,217614.0225,219243.3395,221025.3069,222446.4753,223625.4395,224337.3074,225117.8053,226141.8201,227163.6286,228251.1577,229543.9958,230640.844,232317.9736,234127.0198,235808.4104,237356.8865,238409.8583,239027.3014,239652.2622,240219.9856,240759.8691,241497.6377,242367.4386,243203.1102,244194.8886,245353.7424,246520.3559,247636.866,248321.5907,248633.7381,249008.9947,249470.1026,249950.5172,250455.0454,251376.3466,252539.1885,253998.3916,256010.7278,257552.808,257956.9881,259035.9799,261033.3493,263309.8061,265872.5553,268835.8487,271813.1069,274585.9885,278306.6335,282149.0699,286493.3913,291424.9446,298001.6794,304412.5221,309519.1674,313679.0041,317088.9514,320478.5235,324077.7944,329257.345,334114.6198,339943.863,346018.2337,352528.8185,356754.8306,359526.2602,359158.1023,358023.7866,358091.3783,358458.2251
394913,1,"New York, NY",msa,NY,188625.2673,186907.7384,186522.2137,186206.002,186097.9356,185540.9989,185562.5291,185690.2723,185637.6549,185814.3431,186388.3457,186649.5555,187386.8366,187857.0578,188294.3397,188764.373,189412.5773,190161.8172,190797.8915,191315.3222,191780.4744,192173.5971,193736.1066,194647.5097,195213.5147,195156.5156,195514.1435,196001.5972,196744.0634,197361.3833,198152.3357,199348.7728,200533.9348,201637.4413,202819.0684,204202.4984,204455.0269,205918.8992,207348.6694,208924.0759,211060.6781,213074.1614,215856.8418,216962.9659,218833.3158,220532.0436,222664.4255,224583.4805,226199.9205,228727.2595,230980.1087,233072.4341,235438.6749,238181.3944,241004.8473,243307.4061,246011.7349,248259.7758,250741.4603,252996.9908,254719.7973,257416.432,259419.193,261826.6595,264444.4932,267200.1861,269793.7188,272781.8425,275587.7369,278597.4127,281240.2196,283686.4073,286448.6791,288346.6474,290454.9638,293325.7906,296046.2466,299551.3173,303604.59,308577.2821,312565.8359,316050.2856,319756.9443,323753.0975,326883.118,330274.1763,334971.3924,337502.5075,341563.096,346092.8357,349931.4129,353563.2645,356948.4989,359453.4374,362578.0291,365645.2826,368955.5471,371407.5728,375173.9176,378358.3181,383497.7634,388504.8964,393939.8756,398976.7813,404325.5211,408785.4211,412929.4819,416770.3907,420095.1636,423344.7418,427597.3566,433756.6576,438872.3044,443558.6246,449439.5141,454569.7865,459291.2919,464552.8906,467556.7579,471624.317,474164.2574,476980.8982,478341.0962,480967.5821,483575.9002,485696.6747,486816.3381,486230.184,485082.8544,482630.8796,480438.476,478431.5399,475962.834,475272.4527,477183.0049,474721.8197,474959.1823,473251.8769,471101.737,471066.1979,468393.2745,467354.9844,465915.3646,462905.1577,461573.4881,459567.5429,455266.1753,454001.9026,449457.2062,446791.2464,445230.6506,442194.4623,438269.2482,434883.7407,430488.7229,427005.0012,422400.8621,418604.1452,415863.6736,412131.4561,411112.5037,408366.5392,406163.8629,404374.5619,403483.3119,402172.194,401527.0155,401304.9158,400935.7105,401368.2343,399818.8627,400284.5325,400807.1869,402507.1967,403038.4083,402379.2432,400987.9444,398332.4782,395740.8533,393331.6855,392964.7787,391428.4594,391186.3038,389135.5994,388240.4574,386611.0154,385687.2481,384354.3279,382346.7839,380398.4671,377801.6944,376428.6751,374951.4234,373141.2008,372949.1696,373058.1121,373490.3459,374388.7205,374339.1088,373935.1651,374014.4575,373285.3695,373399.0736,374111.7758,374065.9087,375314.2503,377113.1357,379607.3607,382404.9262,384238.7877,386272.6702,387755.065,389130.8742,390772.7314,391741.8105,392386.2377,395110.0465,396105.9465,398155.3655,400652.2017,402387.9013,403789.5396,404619.1452,404901.5955,405183.0956,405028.9249,404502.6898,405584.9714,406172.1324,407351.3878,408329.7549,411079.5415,412636.9685,414225.2119,415034.9857,414721.3079,415602.5923,415743.9414,417107.6402,416918.337,416907.7824,418461.0745,420335.3257,423015.6039,424925.5949,426081.2063,427459.787,428032.0608,428617.0184,429525.7346,430229.1642,431197.5229,434176.5357,434771.6898,438026.4235,440673.1474,445149.1336,447265.7715,449704.7106,451211.4392,452195.4823,453121.5188,454100.0702,455087.8573,458339.8528,461541.1058,464624.9461,468970.5176,471188.7464,471863.949,472319.3101,472843.3995,473923.8106,474821.8183,475447.5769,475561.1583,476017.7246,477249.3023,479164.8497,481075.7113,482494.8292,482195.008,482227.2667,481205.2216,479575.6976,478555.71,478156.9697,479160.3244,480615.7521,482491.3601,484829.5867,487929.7771,488591.8881,489227.8474,492827.2109,495973.651,501966.5612,507738.9941,512447.7953,517578.6757,520998.8707,526255.4175,531673.0375,537831.2303,546302.6745,555894.2478,562700.732,568058.4468,571673.5329,573327.0261,575579.7583,578121.4459,583133.8569,588755.0304,598934.2872,607910.0656,615702.0621,619968.6885,621554.9032,620482.9918,619756.2633,618741.407
753899,2,"Los Angeles, CA",msa,CA,187535.8068,186864.88,186572.181,186548.4311,186416.9763,186286.2787,186090.6224,186165.5496,185928.5805,185641.4545,185531.7539,185243.8548,186331.799,184557.765,185473.7905,186032.2103,186094.6961,187086.0645,187552.798,188769.4457,189951.0231,190197.1797,191048.0373,191817.4903,196261.8631,197502.1483,198690.9832,200159.2252,201942.0537,203336.8389,203292.8898,206097.3215,208066.7836,208513.4831,211150.495,210956.4468,213960.0344,215362.3536,216733.36,218356.2375,220578.1911,224221.5244,225487.3903,225343.7278,227172.8074,228890.4607,230799.397,231507.4892,233187.6458,234482.2961,237621.5903,240426.1167,242773.3117,245984.7559,248189.2855,250726.9211,252954.7495,254365.3047,256575.7006,258033.8234,258821.9615,260870.0664,264026.9084,267279.6315,269755.1937,272743.7547,275357.7482,278041.0253,280674.4115,282978.6423,284593.3492,286417.8008,288128.7763,290348.9177,295166.0592,299748.9644,304243.5299,309736.835,317010.6807,321941.6869,326858.9046,331597.2532,336202.8811,339389.2333,342118.6944,345056.9959,351552.5988,356714.2336,364528.7273,367390.7503,376752.1182,385272.3526,391062.3643,395024.5687,402659.484,406537.2108,414339.417,423122.2787,432761.2219,445751.7029,463222.402,471995.3849,480233.0786,491647.6602,499898.2706,505744.6393,506646.6822,513190.7527,517913.7273,524900.8258,536320.2558,543583.7649,552220.6162,561822.5383,572675.2988,582518.4656,591990.7601,600718.2503,598149.8189,605399.104,611556.7201,608712.9996,619237.0528,625334.2209,629323.5862,634955.0982,631966.2335,636119.4665,630405.5927,631472.019,627683.6692,623389.8223,625376.2542,620456.2914,619338.5676,621576.3243,615769.842,614446.1588,607045.4389,598904.9968,590813.0684,583117.8581,577457.2957,562998.091,557903.991,542642.1495,530768.4571,517266.1818,504575.3091,495012.4654,484504.3634,476280.6053,475044.3316,462759.2393,449156.5785,437520.7007,435774.1514,433640.689,429448.1208,428787.3723,429197.9148,421533.5379,423981.3205,427416.0751,424905.2398,427382.5113,434311.7016,435094.8779,428974.5387,428538.8268,435813.9955,439539.5118,444316.5947,434925.2083,432521.8054,430978.0216,423958.4503,420185.8195,417002.5651,415991.8583,414575.6387,415046.7503,410958.4406,411213.9374,404269.8187,409240.5239,408454.3463,398805.7966,396471.4012,395738.555,395412.6422,394268.8494,391562.4971,391423.8929,393478.5362,396064.5922,399019.7649,401218.2745,405026.2948,405498.5194,408219.5993,415703.6668,416564.57,425269.9012,432300.4347,443037.0347,453861.5452,465287.7212,471406.604,481655.7798,488001.5697,494533.2895,499813.6352,501890.0402,509246.9492,512243.2079,516407.8374,514378.1271,515768.9942,516920.8598,518206.8021,518241.8622,519293.696,512326.9342,514589.4676,518988.7329,521549.153,525692.5633,533197.9296,536751.27,539762.0167,540943.9001,546444.8065,547848.2026,544345.2981,548393.2609,551514.1171,555366.6376,558485.5383,569612.344,567703.1999,572089.2205,576995.052,580946.171,585329.6816,587193.4504,581999.7243,586891.2254,591429.4816,594373.4252,598398.6566,601415.7572,609286.0367,609713.0214,614512.6239,618842.0913,624382.1173,627582.0375,620584.8973,623397.8645,628232.2167,632004.1002,641487.4689,646693.462,647844.263,657456.2542,662540.3366,664821.0454,668376.0951,671847.315,660414.2011,661781.5555,663636.6108,665994.6419,666764.2125,664562.5176,665054.7379,663338.2296,663075.4523,668081.1009,670309.8379,670277.2123,662249.7274,666545.2701,671528.9235,674243.2426,674334.7011,680115.8316,685932.452,696096.3618,704368.1338,705084.0447,692160.2416,695801.0889,704464.9618,713861.6934,722442.1275,735547.174,737981.9169,744224.738,753339.5413,764539.2155,771391.3099,790651.2143,814271.9382,832140.6778,846038.4332,844978.2835,849808.9954,857978.4122,866427.1782,878890.9193,892162.9811,906481.8395,935662.2966,955154.8276,960211.4783,937913.1892,934000.5273,902599.9624,897593.3601,904366.6082
394463,3,"Chicago, IL",msa,IL,147099.7008,147098.9234,146179.6637,147598.866,148127.4665,148455.9833,148662.2491,149070.1503,149421.0621,149666.9514,149916.3023,149921.1107,150128.9442,150525.1366,150769.7224,151008.4322,153032.3957,152596.4935,152346.2256,146211.7735,143656.1505,137903.4951,147633.0496,147879.426,147491.5218,147578.4165,147890.1849,148190.6166,148783.7746,149557.9695,151109.9807,153229.8425,155334.0257,157257.4638,158693.7242,159162.8238,159096.39,159919.9142,160536.3061,161316.3785,162244.1124,164543.2022,165893.7528,165881.9066,166718.7501,167446.6587,168168.9254,168704.9588,170180.1353,170846.0111,171740.7474,173176.7272,174330.5378,175768.752,177483.6367,178826.2562,180122.997,181523.1468,182865.5599,183667.1607,184457.3048,184838.2096,186195.403,187616.5945,189250.3078,190847.7384,192246.7855,193687.2713,195045.9585,196511.9548,197502.1235,198025.0091,198544.4228,199465.6597,200911.3051,201475.2363,203366.2217,205064.5251,206848.6771,208571.6867,209787.9589,210935.7035,211637.5287,213011.8821,213483.7396,214441.1242,215632.5402,217394.2526,218313.7601,219751.2534,221378.6454,223026.3941,224670.9452,225718.0532,226928.1556,227657.2442,228905.9449,229411.4644,230488.8332,233072.9962,234647.3083,237140.7134,239192.6691,240707.6499,241977.2916,243912.0053,245451.8532,246855.3829,247774.0765,249055.1253,250647.4154,253118.5004,255351.4578,257775.0477,259966.0534,261715.0548,264074.9109,265718.0063,266663.5641,268263.2571,269029.4509,269237.0733,271300.1329,272404.6792,273916.0224,274863.6185,275932.979,276601.6985,276689.9384,276615.695,276764.5872,276755.5656,276930.923,276448.3641,276279.2784,276042.3751,275699.5032,275736.0285,275259.4171,274600.718,272699.6203,271865.9704,271202.5015,268268.7423,267042.9444,,,,,257325.0314,257278.8264,251825.6806,251452.4287,245872.2024,242345.0111,238473.2897,231341.7393,231658.5598,228404.3132,227761.4768,226063.3604,225186.3824,224164.4291,222381.4975,218000.3571,217410.4405,215456.6617,215456.0612,212879.8469,213621.0871,210540.3706,215480.7019,212445.0554,214078.6268,208580.9826,208789.4004,205531.2951,202786.7107,198780.7057,197006.974,194678.621,192721.947,193555.7145,191061.1246,192214.5993,190664.6896,190761.0394,188634.5743,186960.9485,182426.1134,183217.2784,178900.5459,178029.9157,175829.6792,178838.4133,178438.6871,179251.0356,180158.3147,176948.333,177159.938,176745.7305,177151.7394,177246.9528,176397.4527,178253.1121,179553.7549,179904.3093,183748.9001,185556.5753,188133.7445,189776.6925,192142.7719,192123.6581,195228.1253,193277.4152,194251.913,195718.1963,196602.3472,197005.5594,198667.6932,201077.9938,202536.4517,202319.4277,201908.5493,202410.0034,201815.4751,201354.91,202068.4317,201626.0182,202368.5043,205694.7161,207707.1987,208234.0507,208318.6144,208644.1758,207755.7376,207009.7863,207120.2433,206277.9246,207572.0345,208668.5157,211142.3127,212929.7798,214318.9043,215918.9965,216717.2013,217243.2675,217077.1572,216369.1239,216882.1209,217622.5994,218703.2334,220723.0201,222379.2795,225322.278,227495.7753,228415.1021,228596.8367,228419.3161,228644.5608,228467.6622,229185.5945,229413.2878,230856.6308,232630.7631,233418.0838,234813.5989,237234.9776,238281.8781,239005.5791,238813.5621,238427.9277,238425.9967,237893.4489,237671.1047,237779.6158,238036.0451,239745.2257,241216.8203,242530.2403,243745.2985,243550.3615,243135.7982,242579.5901,241255.0748,240516.52,240121.1751,239808.564,240987.3933,242113.8325,243636.036,244434.8286,245080.8525,245872.2015,247795.2862,249129.1979,252453.8933,254754.629,255123.8136,257277.1775,258018.8755,262817.0812,265510.9836,270290.2839,274095.7098,279359.9234,283178.9042,285244.8867,285795.2909,288424.1523,289827.6254,291518.6551,294329.6921,298176.8129,303576.876,308294.4336,313516.1077,314566.4244,313662.0397,312065.2811,311983.4624,312194.107
394514,4,"Dallas, TX",msa,TX,113009.4434,112925.2481,113244.7833,113772.1454,114010.9458,113995.0248,114209.8006,114384.9665,114462.7661,114979.7995,115114.8849,115562.9508,115658.5986,115907.978,115767.8798,115974.0722,116210.7445,116376.4104,116678.2497,116703.8559,116983.6668,117388.0319,117383.6394,118179.245,119203.9294,119149.749,119416.8181,119342.4492,119821.7642,120197.1773,120612.4647,120644.863,120949.1292,120057.5107,120578.375,120882.8259,122229.8738,123166.7391,123981.9888,124896.6502,125614.762,126547.584,127350.2081,127025.2949,127206.7605,129086.0831,129582.7041,129890.315,130355.2662,130497.0794,130590.7278,130889.9018,131179.8586,131183.136,131594.6061,132046.7044,132210.9837,132879.6678,133456.9539,133887.3121,133720.6083,132541.6634,133005.6263,133221.3535,133268.2722,133207.7177,133517.1977,134013.9279,133619.8401,133895.9946,134140.7389,134361.5754,134614.5631,135180.4293,135535.7531,136232.8585,136821.823,137721.3517,138199.3942,138634.7389,138744.6934,139123.7928,139673.5831,140020.1512,140079.3344,140072.9853,140501.0559,140568.8858,140717.3093,141194.5031,140855.4136,141151.6085,141409.7094,141439.4653,141721.1025,141632.0076,,146408.0411,149178.3773,149782.1105,149656.6814,150207.3914,150103.0043,150614.3013,150786.5081,150850.1067,151084.3003,151344.7459,153298.6903,152234.9073,152792.0344,153805.3496,153791.1532,154306.1503,154562.0608,154609.3159,154857.1077,154086.3054,154625.1806,154296.771,154468.1849,155544.9278,155730.3515,156576.7469,157867.1403,157838.9413,157472.7139,158004.0104,158016.2981,159321.1421,159099.8311,159297.3834,158247.6964,157654.6766,158228.653,159368.8809,159682.8389,159915.9269,160447.412,160785.2331,161242.3498,161192.0504,161122.0259,161535.4965,157916.0151,156730.2339,156647.3227,156390.8294,156008.4235,156191.1104,156001.3211,154344.241,153243.8556,152391.2402,151556.9726,151591.6563,151125.8644,151581.9811,152263.8197,152654.4844,152916.5143,152594.3064,152848.4047,152077.6541,152075.9026,152093.5088,153347.3527,153077.9997,151751.6531,152346.127,152570.1656,153582.1628,153509.594,153242.3758,151734.6316,150604.2143,149336.2355,148353.7521,147395.0709,147606.4718,146881.0058,145644.1388,146358.982,145602.5103,145407.3922,145199.116,145421.2182,144670.6578,144877.2996,144440.2033,143810.2526,143457.5755,143388.7825,144990.5083,145727.4559,146533.0559,147474.8813,148114.5896,148811.9688,148322.6271,148495.8372,148944.2983,149837.4578,150172.8527,150893.7016,151562.2689,153264.5533,154908.0566,156151.1909,157551.8834,158831.5301,158512.5183,159958.368,161435.3962,162302.7094,163381.1616,163601.7137,165032.8285,166405.5944,167708.3998,169114.9861,170694.4059,170302.451,170676.2579,171304.6702,172437.5098,174262.7606,175640.2463,176599.2132,178480.0738,180975.3231,183163.5718,185460.118,187520.4803,188879.48,188021.1452,189297.9119,191011.3431,192674.6365,195042.6674,195436.0301,197549.2714,200018.4729,202556.5146,205106.5692,206801.4429,208741.1324,207719.8008,209230.984,211475.0803,213315.1084,215658.7838,216452.1815,218996.7921,220728.0047,223589.7638,225628.1462,226910.9052,227861.7453,227626.573,229520.9762,231328.3226,232879.637,234496.1089,236053.5276,238669.4484,240933.1834,242841.168,244275.0921,245776.3278,245991.5094,245708.4082,246089.5533,246963.4955,248470.8374,250226.3684,251778.8609,252060.6928,252986.1362,254026.5545,254638.6645,254511.4866,254765.9731,254814.6837,255696.369,254279.4445,255346.8927,255410.3438,257082.729,258572.982,260247.4014,261103.0353,261767.0823,263443.5554,264465.5241,266824.3829,268835.9845,271770.9869,273910.0568,276924.5999,278541.0263,284403.2216,290160.1491,297905.7025,306478.1116,314414.3188,322047.4961,328082.3519,332988.3205,337369.3399,343576.6669,350336.4046,359008.2296,369556.1249,375611.1611,390748.944,398646.5296,400284.0097,395943.5344,390452.2766,389048.5581,391640.1993
394692,5,"Houston, TX",msa,TX,112070.7903,111884.9291,111932.3814,112243.5803,112401.8291,112113.3754,112025.494,112131.6251,112281.9895,112678.3531,112768.5361,112933.2895,113025.077,112845.531,113110.6762,113028.9576,113129.3938,113600.483,113538.1438,113566.1255,113821.9717,114019.226,114125.5635,114325.4157,116403.0551,116486.9583,116660.9943,116814.5992,117166.2128,117486.7918,117666.547,117830.6112,118136.4789,118398.4502,117799.7976,117983.0197,119118.707,120103.481,120791.9064,121580.185,122319.7222,123206.6269,123885.9846,124426.5946,124807.554,125120.6476,125999.2648,126529.9073,126928.7738,126916.2586,126384.5142,127121.0301,126927.423,127150.2458,127530.337,127758.4807,128191.2802,128231.3404,129433.6334,129652.0488,128985.0018,129193.1586,127920.6034,128204.2367,129043.3932,128721.1012,128739.2951,128596.8511,129007.9388,129262.0457,129497.1154,129461.4401,129756.91,130132.6887,130952.2399,131637.6762,132080.868,132732.5087,133230.8264,133963.0311,134289.6222,134436.3025,134865.7677,134968.3838,135569.3597,135639.3011,135955.3855,136171.5351,136441.2339,136779.3668,136873.9165,137168.457,137218.5711,137467.5012,137694.4729,137935.034,138997.9875,141038.3635,143355.9834,142976.8277,145155.7616,144552.9199,146013.4973,146565.4274,147083.5191,147930.9857,148558.067,149327.9309,150058.2204,150695.9627,150932.8899,151221.4097,151254.1105,151618.8007,151562.1438,151084.419,151294.0714,150978.9033,151573.9712,151380.8097,151650.649,151538.0726,152187.906,152617.1363,153821.6435,153858.8784,154547.4094,155194.1783,155810.793,156560.1066,157046.8534,157746.4635,157505.1375,156827.2318,156994.0468,158195.9487,158738.9724,159343.8557,159564.3505,160029.7733,160359.8327,160412.9464,160729.746,161114.5391,158785.9509,158724.1619,158868.1693,158485.5776,158140.4541,158005.6439,157773.7136,156020.6853,155587.2332,155421.6906,153461.6693,152869.482,152490.1376,153059.9947,153009.7156,153453.8709,154310.5152,154771.5039,155536.9174,154427.6394,153926.5284,153747.1871,154344.7063,154459.6881,153564.7706,154543.9254,155749.9079,155723.4441,156234.9345,155263.0898,153281.2418,151592.5336,151375.6041,150214.2867,149870.5303,149703.3364,148224.652,147808.774,147247.0016,146735.2484,147032.3607,146724.024,146735.4375,146430.8735,145803.9513,145359.1108,143535.4414,144011.5852,144655.6459,144783.7734,146210.2375,146511.5448,147220.052,147567.4839,148623.256,148303.881,148150.0002,147920.4587,148717.1444,148917.6673,150074.6795,151696.8333,154241.5898,156071.7362,157641.8328,158614.0386,160418.4184,161234.1021,162084.7983,163661.6438,164476.3214,165284.4042,167403.8274,168848.8965,169436.4298,171119.3633,172708.7869,174091.6402,176054.9035,177272.6381,178203.4428,179279.5036,180407.6424,181786.1178,183346.638,184626.8083,187073.9205,188575.034,190099.7987,191143.4471,191257.4231,190880.9516,191683.5661,192665.1038,192407.2632,193409.1597,195292.1651,195372.8623,195943.0937,197086.6925,198629.4778,198884.7715,199871.8012,198563.0502,198502.8011,199176.91,200409.8789,201176.5773,200851.6084,202523.1313,203981.2086,204455.1147,205647.4811,206312.3103,206000.0475,205324.2543,205895.7848,205973.0578,206461.9728,207352.2771,207664.2791,208275.4127,209998.4131,212064.254,213147.7316,213544.667,214216.0112,214742.1928,215123.7849,215521.3955,215827.8513,216444.4084,218274.1297,218839.4205,219025.2697,219689.3998,220991.5956,221409.7355,221897.7181,221495.1646,221038.1417,222471.4746,222419.1328,222187.6281,222060.4893,223687.9565,225390.9463,226661.3929,227195.8215,227401.3984,228447.3637,229280.3329,231987.8934,233498.1023,235715.3544,238126.6007,240200.2402,244084.4489,244940.7446,249149.1674,255525.6618,262257.3482,267525.6095,272803.9944,275561.0516,278745.9493,280885.2398,284714.2881,288260.536,294065.2721,301611.3388,307817.0749,312700.4179,315552.3154,315835.8572,314409.0886,314021.3034,315089.3878
